id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
259482,2013,7,10,2240.0,2150,50.0,235.0,100,95.0,AA,185,N332AA,JFK,LAX,326.0,2475,21,50,2013-07-10 21:00:00,American Airlines Inc.
178189,2013,4,14,2017.0,1945,32.0,2336.0,2240,56.0,B6,381,N593JB,LGA,FLL,156.0,1076,19,45,2013-04-14 19:00:00,JetBlue Airways
220583,2013,5,30,1106.0,1029,37.0,1351.0,1349,2.0,UA,1120,N75410,EWR,SFO,329.0,2565,10,29,2013-05-30 10:00:00,United Air Lines Inc.
320865,2013,9,13,1715.0,1619,56.0,1959.0,1919,40.0,B6,283,N503JB,JFK,MCO,132.0,944,16,19,2013-09-13 16:00:00,JetBlue Airways
291199,2013,8,12,1930.0,1859,31.0,2159.0,2142,17.0,DL,2454,N373DA,JFK,DEN,245.0,1626,18,59,2013-08-12 18:00:00,Delta Air Lines Inc.
114471,2013,2,4,1839.0,1745,54.0,2156.0,2120,36.0,AA,177,N323AA,JFK,SFO,347.0,2586,17,45,2013-02-04 17:00:00,American Airlines Inc.
107631,2013,12,27,1804.0,1730,34.0,2056.0,2050,6.0,AA,1185,N3DGAA,LGA,DFW,203.0,1389,17,30,2013-12-27 17:00:00,American Airlines Inc.
328995,2013,9,22,1716.0,1629,47.0,1959.0,1902,57.0,US,629,N552UW,JFK,PHX,275.0,2153,16,29,2013-09-22 16:00:00,US Airways Inc.
188427,2013,4,25,1608.0,1530,38.0,1843.0,1732,71.0,US,1899,N769US,LGA,CLT,90.0,544,15,30,2013-04-25 15:00:00,US Airways Inc.
136248,2013,3,1,50.0,2358,52.0,526.0,438,48.0,B6,707,N794JB,JFK,SJU,198.0,1598,23,58,2013-03-01 23:00:00,JetBlue Airways
68985,2013,11,15,657.0,600,57.0,806.0,719,47.0,EV,6177,N13992,EWR,IAD,42.0,212,6,0,2013-11-15 06:00:00,ExpressJet Airlines Inc.
221182,2013,5,30,2146.0,2100,46.0,110.0,30,40.0,DL,2363,N712TW,JFK,LAX,343.0,2475,21,0,2013-05-30 21:00:00,Delta Air Lines Inc.
131515,2013,2,23,2032.0,1953,39.0,2328.0,2254,34.0,UA,1692,N39463,EWR,MCO,160.0,937,19,53,2013-02-23 19:00:00,United Air Lines Inc.
168991,2013,4,4,2218.0,2130,48.0,2325.0,2303,22.0,B6,104,N187JB,JFK,BUF,55.0,301,21,30,2013-04-04 21:00:00,JetBlue Airways
258581,2013,7,9,2239.0,2145,54.0,2342.0,2316,26.0,DL,985,N319NB,JFK,BOS,32.0,187,21,45,2013-07-09 21:00:00,Delta Air Lines Inc.
261786,2013,7,13,758.0,705,53.0,952.0,908,44.0,EV,4297,N18557,EWR,DTW,75.0,488,7,5,2013-07-13 07:00:00,ExpressJet Airlines Inc.
42635,2013,10,17,1654.0,1620,34.0,1940.0,1935,5.0,AA,172,N3KKAA,EWR,MIA,143.0,1085,16,20,2013-10-17 16:00:00,American Airlines Inc.
90457,2013,12,8,2057.0,2021,36.0,117.0,2357,80.0,B6,915,N827JB,JFK,SFO,372.0,2586,20,21,2013-12-08 20:00:00,JetBlue Airways
293199,2013,8,14,1937.0,1900,37.0,2102.0,2030,32.0,US,2193,N769US,LGA,DCA,37.0,214,19,0,2013-08-14 19:00:00,US Airways Inc.
331301,2013,9,25,653.0,600,53.0,827.0,754,33.0,EV,5068,N716EV,EWR,DTW,74.0,488,6,0,2013-09-25 06:00:00,ExpressJet Airlines Inc.
241755,2013,6,21,1746.0,1700,46.0,2004.0,2000,4.0,AA,773,N566AA,LGA,DFW,173.0,1389,17,0,2013-06-21 17:00:00,American Airlines Inc.
43840,2013,10,18,2002.0,1930,32.0,2223.0,2159,24.0,DL,2142,N337NW,EWR,ATL,116.0,746,19,30,2013-10-18 19:00:00,Delta Air Lines Inc.
176599,2013,4,13,59.0,2359,60.0,443.0,343,60.0,B6,707,N621JB,JFK,SJU,203.0,1598,23,59,2013-04-13 23:00:00,JetBlue Airways
245209,2013,6,25,1349.0,1300,49.0,1512.0,1425,47.0,UA,1734,N18112,EWR,ORD,107.0,719,13,0,2013-06-25 13:00:00,United Air Lines Inc.
109494,2013,12,29,2207.0,2114,53.0,8.0,2311,57.0,EV,4700,N12957,EWR,CLT,95.0,529,21,14,2013-12-29 21:00:00,ExpressJet Airlines Inc.
56367,2013,11,1,1402.0,1320,42.0,2030.0,1625,,UA,483,N429UA,EWR,FLL,,1065,13,20,2013-11-01 13:00:00,United Air Lines Inc.
142462,2013,3,7,1810.0,1710,60.0,1959.0,1912,47.0,US,894,N539UW,LGA,CLT,81.0,544,17,10,2013-03-07 17:00:00,US Airways Inc.
216386,2013,5,25,1608.0,1525,43.0,1746.0,1710,36.0,WN,764,N204WN,LGA,STL,127.0,888,15,25,2013-05-25 15:00:00,Southwest Airlines Co.
105145,2013,12,24,1921.0,1847,34.0,2225.0,2207,18.0,B6,263,N605JB,JFK,SEA,334.0,2422,18,47,2013-12-24 18:00:00,JetBlue Airways
260319,2013,7,11,1723.0,1636,47.0,1832.0,1805,27.0,B6,918,N183JB,JFK,BOS,40.0,187,16,36,2013-07-11 16:00:00,JetBlue Airways
249390,2013,6,29,1909.0,1826,43.0,2139.0,2130,9.0,UA,1266,N57855,EWR,LAX,289.0,2454,18,26,2013-06-29 18:00:00,United Air Lines Inc.
108467,2013,12,28,1740.0,1700,40.0,2040.0,2029,11.0,DL,2451,N959DL,LGA,RSW,159.0,1080,17,0,2013-12-28 17:00:00,Delta Air Lines Inc.
237550,2013,6,17,1357.0,1300,57.0,1648.0,1540,68.0,AA,1841,N517AA,EWR,DFW,202.0,1372,13,0,2013-06-17 13:00:00,American Airlines Inc.
72416,2013,11,18,2113.0,2025,48.0,40.0,2340,60.0,UA,314,N510UA,JFK,LAX,346.0,2475,20,25,2013-11-18 20:00:00,United Air Lines Inc.
143974,2013,3,9,952.0,914,38.0,1216.0,1206,10.0,B6,883,N509JB,JFK,MCO,124.0,944,9,14,2013-03-09 09:00:00,JetBlue Airways
100730,2013,12,19,2110.0,2025,45.0,19.0,2340,39.0,UA,314,N590UA,JFK,LAX,334.0,2475,20,25,2013-12-19 20:00:00,United Air Lines Inc.
103055,2013,12,22,1506.0,1425,41.0,2107.0,1700,,DL,884,N329NW,LGA,DEN,,1620,14,25,2013-12-22 14:00:00,Delta Air Lines Inc.
245205,2013,6,25,1342.0,1259,43.0,1727.0,1657,30.0,UA,1090,N57439,EWR,SJU,200.0,1608,12,59,2013-06-25 12:00:00,United Air Lines Inc.
251870,2013,7,2,1349.0,1312,37.0,1654.0,1618,36.0,B6,1639,N708JB,LGA,RSW,164.0,1080,13,12,2013-07-02 13:00:00,JetBlue Airways
129559,2013,2,21,1708.0,1610,58.0,1848.0,1800,48.0,AA,341,N436AA,LGA,ORD,126.0,733,16,10,2013-02-21 16:00:00,American Airlines Inc.
1785,2013,1,3,32.0,2359,33.0,504.0,442,22.0,B6,707,N763JB,JFK,SJU,193.0,1598,23,59,2013-01-03 23:00:00,JetBlue Airways
218999,2013,5,28,1748.0,1705,43.0,1928.0,1911,17.0,US,894,N178US,LGA,CLT,79.0,544,17,5,2013-05-28 17:00:00,US Airways Inc.
4862,2013,1,6,1633.0,1555,38.0,1903.0,1847,16.0,UA,1197,N71411,EWR,LAS,306.0,2227,15,55,2013-01-06 15:00:00,United Air Lines Inc.
37185,2013,10,11,1835.0,1803,32.0,1947.0,1944,3.0,UA,775,N434UA,EWR,ORD,101.0,719,18,3,2013-10-11 18:00:00,United Air Lines Inc.
117459,2013,2,8,706.0,630,36.0,842.0,810,32.0,AA,303,N3DRAA,LGA,ORD,114.0,733,6,30,2013-02-08 06:00:00,American Airlines Inc.
176834,2013,4,13,1008.0,930,38.0,1348.0,1255,53.0,AA,179,N327AA,JFK,SFO,372.0,2586,9,30,2013-04-13 09:00:00,American Airlines Inc.
99298,2013,12,18,1314.0,1240,34.0,1541.0,1513,28.0,EV,4141,N13992,EWR,ATL,109.0,746,12,40,2013-12-18 12:00:00,ExpressJet Airlines Inc.
52127,2013,10,28,652.0,600,52.0,824.0,721,63.0,UA,1198,N14704,LGA,ORD,121.0,733,6,0,2013-10-28 06:00:00,United Air Lines Inc.
189629,2013,4,26,1926.0,1829,57.0,2252.0,2139,73.0,UA,1219,N33203,EWR,SEA,325.0,2402,18,29,2013-04-26 18:00:00,United Air Lines Inc.
25594,2013,1,30,1422.0,1350,32.0,1709.0,1628,41.0,DL,1705,N301NB,LGA,MSY,193.0,1183,13,50,2013-01-30 13:00:00,Delta Air Lines Inc.
326377,2013,9,19,1715.0,1642,33.0,1906.0,1839,27.0,DL,545,N775NC,EWR,DTW,84.0,488,16,42,2013-09-19 16:00:00,Delta Air Lines Inc.
181428,2013,4,18,830.0,740,50.0,1002.0,900,62.0,WN,3052,N554WN,EWR,MDW,108.0,711,7,40,2013-04-18 07:00:00,Southwest Airlines Co.
29005,2013,10,3,639.0,600,39.0,735.0,701,34.0,US,2134,N768US,LGA,BOS,37.0,184,6,0,2013-10-03 06:00:00,US Airways Inc.
156851,2013,3,22,2338.0,2245,53.0,47.0,2356,51.0,B6,128,N229JB,JFK,BTV,53.0,266,22,45,2013-03-22 22:00:00,JetBlue Airways
87468,2013,12,5,1435.0,1345,50.0,1753.0,1705,48.0,AA,117,N319AA,JFK,LAX,351.0,2475,13,45,2013-12-05 13:00:00,American Airlines Inc.
260828,2013,7,12,802.0,705,57.0,1138.0,1058,40.0,B6,3,N565JB,JFK,SJU,192.0,1598,7,5,2013-07-12 07:00:00,JetBlue Airways
101390,2013,12,20,1549.0,1500,49.0,1829.0,1729,60.0,UA,745,N574UA,LGA,DEN,247.0,1620,15,0,2013-12-20 15:00:00,United Air Lines Inc.
73723,2013,11,20,947.0,910,37.0,1436.0,1225,,DL,970,N332NB,LGA,FLL,,1076,9,10,2013-11-20 09:00:00,Delta Air Lines Inc.
235885,2013,6,15,1618.0,1529,49.0,1812.0,1735,37.0,EV,4667,N11187,EWR,MSP,153.0,1008,15,29,2013-06-15 15:00:00,ExpressJet Airlines Inc.
20687,2013,1,24,1743.0,1700,43.0,1954.0,1935,19.0,DL,2042,N302DQ,EWR,ATL,104.0,746,17,0,2013-01-24 17:00:00,Delta Air Lines Inc.
288339,2013,8,9,1848.0,1755,53.0,2055.0,1921,94.0,B6,1407,N228JB,JFK,IAD,67.0,228,17,55,2013-08-09 17:00:00,JetBlue Airways
97411,2013,12,16,1330.0,1251,39.0,1652.0,1630,22.0,UA,998,N415UA,EWR,PHX,308.0,2133,12,51,2013-12-16 12:00:00,United Air Lines Inc.
83814,2013,12,1,1650.0,1553,57.0,1939.0,1903,36.0,UA,1023,N14231,EWR,RSW,147.0,1068,15,53,2013-12-01 15:00:00,United Air Lines Inc.
15365,2013,1,18,1336.0,1245,51.0,1640.0,1550,50.0,AA,745,N3GVAA,LGA,DFW,206.0,1389,12,45,2013-01-18 12:00:00,American Airlines Inc.
240202,2013,6,20,803.0,729,34.0,1106.0,1019,47.0,B6,461,N599JB,LGA,PBI,151.0,1035,7,29,2013-06-20 07:00:00,JetBlue Airways
222032,2013,5,31,1906.0,1821,45.0,2200.0,2125,35.0,UA,543,N458UA,EWR,RSW,140.0,1068,18,21,2013-05-31 18:00:00,United Air Lines Inc.
258284,2013,7,9,1640.0,1604,36.0,1944.0,1748,116.0,EV,5432,N754EV,LGA,BNA,98.0,764,16,4,2013-07-09 16:00:00,ExpressJet Airlines Inc.
202632,2013,5,10,1820.0,1727,53.0,1941.0,1844,57.0,UA,1703,N39450,EWR,BOS,34.0,200,17,27,2013-05-10 17:00:00,United Air Lines Inc.
25393,2013,1,30,911.0,835,36.0,1225.0,1150,35.0,AA,717,N551AA,LGA,DFW,216.0,1389,8,35,2013-01-30 08:00:00,American Airlines Inc.
306874,2013,8,29,1000.0,915,45.0,1137.0,1113,24.0,EV,5169,N538CA,EWR,DTW,74.0,488,9,15,2013-08-29 09:00:00,ExpressJet Airlines Inc.
106507,2013,12,26,1536.0,1455,41.0,1833.0,1805,28.0,AA,1155,N3JJAA,LGA,DFW,211.0,1389,14,55,2013-12-26 14:00:00,American Airlines Inc.
200995,2013,5,9,716.0,645,31.0,939.0,853,46.0,B6,117,N229JB,JFK,MSY,165.0,1182,6,45,2013-05-09 06:00:00,JetBlue Airways
192019,2013,4,29,1516.0,1445,31.0,1724.0,1709,15.0,EV,5660,N11155,EWR,ATL,106.0,746,14,45,2013-04-29 14:00:00,ExpressJet Airlines Inc.
176693,2013,4,13,737.0,655,42.0,959.0,912,47.0,B6,117,N228JB,JFK,MSY,183.0,1182,6,55,2013-04-13 06:00:00,JetBlue Airways
18893,2013,1,22,1743.0,1659,44.0,1941.0,1848,53.0,EV,4202,N15574,EWR,STL,147.0,872,16,59,2013-01-22 16:00:00,ExpressJet Airlines Inc.
43704,2013,10,18,1755.0,1659,56.0,2031.0,1930,61.0,EV,4705,N14959,EWR,ATL,123.0,746,16,59,2013-10-18 16:00:00,ExpressJet Airlines Inc.
206248,2013,5,14,1843.0,1800,43.0,2108.0,2115,-7.0,DL,17,N192DN,JFK,LAX,300.0,2475,18,0,2013-05-14 18:00:00,Delta Air Lines Inc.
307271,2013,8,29,1706.0,1629,37.0,1957.0,1927,30.0,B6,1161,N516JB,LGA,PBI,134.0,1035,16,29,2013-08-29 16:00:00,JetBlue Airways
186577,2013,4,23,1755.0,1700,55.0,2000.0,1814,106.0,B6,1176,N183JB,EWR,BOS,55.0,200,17,0,2013-04-23 17:00:00,JetBlue Airways
198786,2013,5,6,1841.0,1745,56.0,2114.0,2050,24.0,AA,785,N3AXAA,LGA,DFW,182.0,1389,17,45,2013-05-06 17:00:00,American Airlines Inc.
142648,2013,3,7,2155.0,2100,55.0,2400.0,2235,85.0,WN,519,N768SW,LGA,MDW,109.0,725,21,0,2013-03-07 21:00:00,Southwest Airlines Co.
189526,2013,4,26,1750.0,1700,50.0,1913.0,1821,52.0,US,2183,N770UW,LGA,DCA,45.0,214,17,0,2013-04-26 17:00:00,US Airways Inc.
248055,2013,6,28,1054.0,959,55.0,1333.0,1237,56.0,B6,483,N760JB,JFK,MCO,126.0,944,9,59,2013-06-28 09:00:00,JetBlue Airways
200320,2013,5,8,1251.0,1210,41.0,1524.0,1510,14.0,AA,743,N539AA,LGA,DFW,179.0,1389,12,10,2013-05-08 12:00:00,American Airlines Inc.
100683,2013,12,19,2012.0,1940,32.0,2306.0,2258,8.0,DL,1435,N932DL,LGA,TPA,144.0,1010,19,40,2013-12-19 19:00:00,Delta Air Lines Inc.
94566,2013,12,13,757.0,720,37.0,920.0,855,25.0,WN,1975,N609SW,EWR,BNA,115.0,748,7,20,2013-12-13 07:00:00,Southwest Airlines Co.
127655,2013,2,19,1701.0,1630,31.0,2024.0,1954,30.0,B6,675,N794JB,JFK,LAX,345.0,2475,16,30,2013-02-19 16:00:00,JetBlue Airways
183584,2013,4,20,1341.0,1259,42.0,1624.0,1534,50.0,DL,781,N919DE,LGA,ATL,121.0,762,12,59,2013-04-20 12:00:00,Delta Air Lines Inc.
333939,2013,9,27,1733.0,1700,33.0,1855.0,1817,38.0,US,2189,N755US,LGA,DCA,45.0,214,17,0,2013-09-27 17:00:00,US Airways Inc.
273831,2013,7,25,1729.0,1655,34.0,1926.0,1900,26.0,US,681,N676AW,EWR,PHX,274.0,2133,16,55,2013-07-25 16:00:00,US Airways Inc.
250700,2013,7,1,935.0,900,35.0,1201.0,1142,19.0,B6,189,N535JB,JFK,SAN,292.0,2446,9,0,2013-07-01 09:00:00,JetBlue Airways
35968,2013,10,10,1420.0,1335,45.0,1548.0,1500,48.0,WN,1,N234WN,LGA,MDW,104.0,725,13,35,2013-10-10 13:00:00,Southwest Airlines Co.
203358,2013,5,11,1651.0,1620,31.0,1954.0,1856,58.0,US,35,N546UW,JFK,PHX,300.0,2153,16,20,2013-05-11 16:00:00,US Airways Inc.
182103,2013,4,18,2046.0,2000,46.0,2328.0,2305,23.0,B6,39,N615JB,JFK,PBI,130.0,1028,20,0,2013-04-18 20:00:00,JetBlue Airways
102820,2013,12,22,1004.0,929,35.0,1224.0,1200,24.0,UA,485,N437UA,EWR,DEN,227.0,1605,9,29,2013-12-22 09:00:00,United Air Lines Inc.
182979,2013,4,19,1907.0,1830,37.0,2208.0,2200,8.0,AA,119,N3FKAA,EWR,LAX,332.0,2454,18,30,2013-04-19 18:00:00,American Airlines Inc.
131702,2013,2,24,826.0,755,31.0,1024.0,1007,17.0,US,1231,N193UW,LGA,CLT,89.0,544,7,55,2013-02-24 07:00:00,US Airways Inc.
31326,2013,10,5,1425.0,1326,59.0,1658.0,1624,34.0,UA,1199,N17139,EWR,LAX,311.0,2454,13,26,2013-10-05 13:00:00,United Air Lines Inc.
291684,2013,8,13,1144.0,1100,44.0,1302.0,1235,27.0,WN,51,N450WN,LGA,MDW,123.0,725,11,0,2013-08-13 11:00:00,Southwest Airlines Co.
235005,2013,6,14,1638.0,1604,34.0,1818.0,1748,30.0,EV,5432,N371CA,LGA,BNA,104.0,764,16,4,2013-06-14 16:00:00,ExpressJet Airlines Inc.
75412,2013,11,21,2217.0,2130,47.0,53.0,2359,54.0,B6,97,N603JB,JFK,DEN,253.0,1626,21,30,2013-11-21 21:00:00,JetBlue Airways
150286,2013,3,15,2222.0,2140,42.0,2348.0,2305,43.0,B6,104,N198JB,JFK,BUF,61.0,301,21,40,2013-03-15 21:00:00,JetBlue Airways
264644,2013,7,16,901.0,815,46.0,1043.0,1035,8.0,DL,1429,N6707A,JFK,LAS,261.0,2248,8,15,2013-07-16 08:00:00,Delta Air Lines Inc.
188709,2013,4,25,2041.0,1950,51.0,2203.0,2121,42.0,UA,1703,N24211,EWR,BOS,37.0,200,19,50,2013-04-25 19:00:00,United Air Lines Inc.
76025,2013,11,22,1545.0,1512,33.0,1711.0,1641,30.0,EV,4502,N13970,EWR,BNA,127.0,748,15,12,2013-11-22 15:00:00,ExpressJet Airlines Inc.
13150,2013,1,16,643.0,600,43.0,829.0,745,44.0,AA,301,N3ALAA,LGA,ORD,139.0,733,6,0,2013-01-16 06:00:00,American Airlines Inc.
319691,2013,9,12,1429.0,1345,44.0,1841.0,1700,101.0,AA,1073,N3KEAA,LGA,MIA,159.0,1096,13,45,2013-09-12 13:00:00,American Airlines Inc.
19796,2013,1,23,1747.0,1710,37.0,1954.0,1859,55.0,EV,4202,N13538,EWR,STL,160.0,872,17,10,2013-01-23 17:00:00,ExpressJet Airlines Inc.
66269,2013,11,12,1031.0,959,32.0,1304.0,1241,23.0,EV,4140,N13553,EWR,ATL,134.0,746,9,59,2013-11-12 09:00:00,ExpressJet Airlines Inc.
155842,2013,3,21,2128.0,2055,33.0,2229.0,2220,9.0,WN,115,N551WN,LGA,MDW,103.0,725,20,55,2013-03-21 20:00:00,Southwest Airlines Co.
213637,2013,5,22,1732.0,1700,32.0,2133.0,2102,31.0,B6,703,N508JB,JFK,SJU,197.0,1598,17,0,2013-05-22 17:00:00,JetBlue Airways
253142,2013,7,3,1853.0,1800,53.0,2203.0,2130,33.0,B6,415,N605JB,JFK,SFO,323.0,2586,18,0,2013-07-03 18:00:00,JetBlue Airways
301267,2013,8,23,943.0,900,43.0,1226.0,1157,29.0,DL,1885,N979DL,LGA,MCO,130.0,950,9,0,2013-08-23 09:00:00,Delta Air Lines Inc.
203950,2013,5,12,1301.0,1219,42.0,1513.0,1413,60.0,EV,4180,N18557,EWR,CLT,96.0,529,12,19,2013-05-12 12:00:00,ExpressJet Airlines Inc.
109097,2013,12,29,1436.0,1351,45.0,1725.0,1731,-6.0,UA,1583,N38454,EWR,SFO,331.0,2565,13,51,2013-12-29 13:00:00,United Air Lines Inc.
287085,2013,8,8,1342.0,1300,42.0,1444.0,1416,28.0,US,2181,N733UW,LGA,DCA,42.0,214,13,0,2013-08-08 13:00:00,US Airways Inc.
252597,2013,7,3,856.0,825,31.0,1053.0,1017,36.0,US,1831,N167US,JFK,CLT,84.0,541,8,25,2013-07-03 08:00:00,US Airways Inc.
275005,2013,7,26,1951.0,1859,52.0,2219.0,2147,32.0,B6,711,N569JB,JFK,LAS,302.0,2248,18,59,2013-07-26 18:00:00,JetBlue Airways
249226,2013,6,29,1605.0,1530,35.0,1908.0,1850,18.0,DL,95,N198DN,JFK,LAX,325.0,2475,15,30,2013-06-29 15:00:00,Delta Air Lines Inc.
474,2013,1,1,1527.0,1455,32.0,1655.0,1628,27.0,B6,8,N607JB,JFK,BUF,66.0,301,14,55,2013-01-01 14:00:00,JetBlue Airways
157233,2013,3,23,1340.0,1300,40.0,1638.0,1554,44.0,DL,1685,D942DN,LGA,MCO,153.0,950,13,0,2013-03-23 13:00:00,Delta Air Lines Inc.
98704,2013,12,17,2136.0,2040,56.0,27.0,2311,76.0,EV,4512,N23139,EWR,MSY,177.0,1167,20,40,2013-12-17 20:00:00,ExpressJet Airlines Inc.
18819,2013,1,22,1635.0,1600,35.0,1811.0,1736,35.0,UA,627,N808UA,EWR,ORD,124.0,719,16,0,2013-01-22 16:00:00,United Air Lines Inc.
150626,2013,3,16,1200.0,1125,35.0,1333.0,1305,28.0,AA,327,N3GDAA,LGA,ORD,128.0,733,11,25,2013-03-16 11:00:00,American Airlines Inc.
218927,2013,5,28,1649.0,1555,54.0,1928.0,1849,39.0,DL,161,N372DA,JFK,LAS,301.0,2248,15,55,2013-05-28 15:00:00,Delta Air Lines Inc.
233853,2013,6,13,1458.0,1415,43.0,1754.0,1619,95.0,B6,1275,N324JB,JFK,CHS,117.0,636,14,15,2013-06-13 14:00:00,JetBlue Airways
268148,2013,7,19,1806.0,1730,36.0,1923.0,1848,35.0,B6,2580,N179JB,EWR,BOS,42.0,200,17,30,2013-07-19 17:00:00,JetBlue Airways
208220,2013,5,16,1915.0,1830,45.0,2221.0,2155,26.0,UA,346,N822UA,EWR,LAX,320.0,2454,18,30,2013-05-16 18:00:00,United Air Lines Inc.
198567,2013,5,6,1538.0,1500,38.0,1646.0,1619,27.0,US,2179,N724UW,LGA,DCA,45.0,214,15,0,2013-05-06 15:00:00,US Airways Inc.
31879,2013,10,6,1031.0,1000,31.0,1227.0,1159,28.0,EV,4255,N16963,EWR,CHS,96.0,628,10,0,2013-10-06 10:00:00,ExpressJet Airlines Inc.
317231,2013,9,9,2053.0,2000,53.0,2313.0,2230,43.0,DL,1147,N980DL,LGA,ATL,126.0,762,20,0,2013-09-09 20:00:00,Delta Air Lines Inc.
284552,2013,8,5,2058.0,2000,58.0,2201.0,2112,49.0,US,2162,N954UW,LGA,BOS,39.0,184,20,0,2013-08-05 20:00:00,US Airways Inc.
166613,2013,4,2,1526.0,1454,32.0,1807.0,1748,19.0,UA,1672,N33209,EWR,MCO,140.0,937,14,54,2013-04-02 14:00:00,United Air Lines Inc.
204083,2013,5,12,1525.0,1425,60.0,1654.0,1550,64.0,B6,8,N187JB,JFK,BUF,58.0,301,14,25,2013-05-12 14:00:00,JetBlue Airways
225500,2013,6,4,1635.0,1545,50.0,1846.0,1802,44.0,DL,1942,N349NB,EWR,ATL,103.0,746,15,45,2013-06-04 15:00:00,Delta Air Lines Inc.
199835,2013,5,7,1950.0,1919,31.0,2245.0,2220,25.0,B6,155,N509JB,JFK,MCO,139.0,944,19,19,2013-05-07 19:00:00,JetBlue Airways
264164,2013,7,15,1801.0,1730,31.0,2031.0,1940,51.0,DL,2331,N321US,LGA,DTW,85.0,502,17,30,2013-07-15 17:00:00,Delta Air Lines Inc.
199171,2013,5,7,825.0,744,41.0,1104.0,1105,-1.0,UA,755,N482UA,EWR,LAX,307.0,2454,7,44,2013-05-07 07:00:00,United Air Lines Inc.
164015,2013,3,30,1741.0,1645,56.0,1847.0,1801,46.0,EV,4216,N16963,EWR,BUF,48.0,282,16,45,2013-03-30 16:00:00,ExpressJet Airlines Inc.
49730,2013,10,25,924.0,845,39.0,1154.0,1140,14.0,UA,1626,N76269,EWR,SAN,316.0,2425,8,45,2013-10-25 08:00:00,United Air Lines Inc.
18084,2013,1,21,1905.0,1810,55.0,2218.0,2150,28.0,UA,594,N481UA,EWR,PHX,288.0,2133,18,10,2013-01-21 18:00:00,United Air Lines Inc.
150928,2013,3,16,1820.0,1730,50.0,2136.0,2025,71.0,DL,1585,N925DL,LGA,MCO,139.0,950,17,30,2013-03-16 17:00:00,Delta Air Lines Inc.
93021,2013,12,11,1459.0,1420,39.0,1717.0,1644,33.0,UA,624,N565UA,EWR,DEN,235.0,1605,14,20,2013-12-11 14:00:00,United Air Lines Inc.
246629,2013,6,26,2144.0,2054,50.0,21.0,2358,23.0,UA,275,N448UA,EWR,MCO,127.0,937,20,54,2013-06-26 20:00:00,United Air Lines Inc.
314874,2013,9,7,903.0,825,38.0,1050.0,1022,28.0,B6,219,N346JB,JFK,CLT,72.0,541,8,25,2013-09-07 08:00:00,JetBlue Airways
47364,2013,10,22,1908.0,1814,54.0,2217.0,2143,34.0,DL,83,N923DL,JFK,MIA,168.0,1089,18,14,2013-10-22 18:00:00,Delta Air Lines Inc.
138860,2013,3,3,2207.0,2135,32.0,2325.0,2245,40.0,EV,4206,N14148,EWR,BTV,46.0,266,21,35,2013-03-03 21:00:00,ExpressJet Airlines Inc.
312556,2013,9,4,1803.0,1730,33.0,2029.0,2017,12.0,B6,327,N625JB,EWR,MCO,124.0,937,17,30,2013-09-04 17:00:00,JetBlue Airways
260882,2013,7,12,851.0,815,36.0,1107.0,1035,32.0,DL,1429,N649DL,JFK,LAS,267.0,2248,8,15,2013-07-12 08:00:00,Delta Air Lines Inc.
20386,2013,1,24,1226.0,1144,42.0,1339.0,1255,44.0,EV,4264,N13968,EWR,BTV,49.0,266,11,44,2013-01-24 11:00:00,ExpressJet Airlines Inc.
11009,2013,1,13,1716.0,1635,41.0,2047.0,2001,46.0,US,656,N664AW,EWR,PHX,311.0,2133,16,35,2013-01-13 16:00:00,US Airways Inc.
302121,2013,8,24,808.0,735,33.0,1001.0,950,11.0,WN,849,N716SW,EWR,MSY,152.0,1167,7,35,2013-08-24 07:00:00,Southwest Airlines Co.
283357,2013,8,4,1745.0,1706,39.0,2154.0,2111,43.0,B6,803,N588JB,JFK,SJU,203.0,1598,17,6,2013-08-04 17:00:00,JetBlue Airways
333031,2013,9,26,1856.0,1825,31.0,2041.0,2037,4.0,DL,2044,N319US,JFK,DTW,76.0,509,18,25,2013-09-26 18:00:00,Delta Air Lines Inc.
186803,2013,4,23,2235.0,2150,45.0,2334.0,2255,39.0,EV,4117,N16559,EWR,DCA,42.0,199,21,50,2013-04-23 21:00:00,ExpressJet Airlines Inc.
296110,2013,8,17,2320.0,2231,49.0,315.0,226,49.0,B6,1203,N708JB,JFK,SJU,198.0,1598,22,31,2013-08-17 22:00:00,JetBlue Airways
261812,2013,7,13,820.0,730,50.0,1118.0,1010,68.0,B6,683,N706JB,JFK,MCO,136.0,944,7,30,2013-07-13 07:00:00,JetBlue Airways
271842,2013,7,23,1911.0,1838,33.0,2157.0,2017,100.0,B6,1202,N183JB,JFK,BUF,65.0,301,18,38,2013-07-23 18:00:00,JetBlue Airways
281495,2013,8,2,1615.0,1529,46.0,1849.0,1821,28.0,B6,573,N663JB,EWR,TPA,131.0,997,15,29,2013-08-02 15:00:00,JetBlue Airways
5093,2013,1,6,2014.0,1939,35.0,2310.0,2237,33.0,UA,1416,N37253,EWR,IAH,210.0,1400,19,39,2013-01-06 19:00:00,United Air Lines Inc.
287270,2013,8,8,1728.0,1635,53.0,2208.0,1944,144.0,B6,423,N665JB,JFK,LAX,356.0,2475,16,35,2013-08-08 16:00:00,JetBlue Airways
